Date,Open,High,Low,Close,Volume,Ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,
2015-12-07,49.02220161542933,49.18036636012124,48.582855847272285,49.03977584838867,30709800,MSFT
2015-12-08,48.74102051506443,49.29459376867054,48.319248980532166,49.02220153808594,32878000,MSFT
2015-12-09,48.65314445006105,49.09249017327402,47.897469269824036,48.310455322265625,36373200,MSFT
2015-12-10,48.67073825051874,48.907985438677976,48.33683442807872,48.5652961730957,31775800,MSFT
2015-12-11,48.07320349458343,48.41589258862609,47.45811887227894,47.50205612182617,39549500,MSFT
2015-12-14,47.73931181978523,48.51255794284098,47.16816099185478,48.4510498046875,46768900,MSFT
2015-12-15,48.90795849221394,49.11884588281212,48.40710471047729,48.503761291503906,39843000,MSFT
2015-12-16,48.80252526545574,49.42639540746613,48.11714363648501,49.320953369140625,37503300,MSFT
2015-12-17,49.52305146676467,49.90088906458814,48.793735942426636,48.943115234375,41280900,MSFT
2015-12-18,49.00462545654121,49.20672409971772,47.47570076858833,47.56357192993164,84684200,MSFT
2015-12-21,48.222591437241526,48.635574171302586,47.65144060987296,48.17865753173828,37246300,MSFT
2015-12-22,48.31925578870202,48.74981282439436,47.88869540106701,48.635581970214844,28322200,MSFT
2015-12-23,48.94312666378506,49.101291432457735,48.71466495261665,49.04856872558594,27279800,MSFT
2015-12-24,49.083709211564404,49.171577023446424,48.70587158697582,48.91675567626953,9558500,MSFT
2015-12-28,48.63555640306921,49.16277313232422,48.310441598790206,49.16277313232422,22458300,MSFT
2015-12-29,49.46154792899722,49.953613049516086,49.25944927564951,49.690006256103516,27731400,MSFT
2015-12-30,49.619716500683666,49.89210875570077,49.461551742054546,49.4791259765625,21704500,MSFT
2015-12-31,49.241862351994016,49.37366403876155,48.69707132047582,48.749794006347656,27334100,MSFT
2016-01-04,47.730526416940165,48.15229797363281,46.91334297836617,48.15229797363281,53778000,MSFT
2016-01-05,48.266532884995506,48.670730241893665,47.92384367580173,48.37197494506836,34079700,MSFT
2016-01-06,47.730525628628435,47.800822562887376,47.13301509519667,47.49327850341797,39518900,MSFT
2016-01-07,46.307047938123354,47.00121510580606,45.753471292204274,45.841339111328125,56564900,MSFT
2016-01-08,46.01707107547347,46.81668017440621,45.82376123252772,45.98192596435547,48754000,MSFT
2016-01-11,46.140086993300976,46.438842223154175,45.217461632617876,45.955562591552734,36943800,MSFT
2016-01-12,46.35975273663527,46.65850792059743,45.74467149195558,46.37732696533203,36095500,MSFT
2016-01-13,47.27359899441468,47.5108460864153,45.07687038545543,45.37562561035156,66883600,MSFT
2016-01-14,45.69194570962562,46.9396856950721,45.31410819810227,46.667293548583984,52381900,MSFT
2016-01-15,45.08566252099436,45.66559878269596,44.2333306848791,44.804481506347656,71820700,MSFT
2016-01-19,45.235037941283004,45.41077691137427,43.98729762232488,44.42664337158203,43564500,MSFT
2016-01-20,43.916997140408,45.14716647957802,43.14374774573137,44.62873840332031,63273000,MSFT
2016-01-21,44.81326610861353,45.32290878309465,44.198181393597096,44.356346130371094,40191200,MSFT
2016-01-22,45.1735241682938,45.98192198907397,45.041719119185004,45.946773529052734,37555800,MSFT
2016-01-25,45.63922891095044,46.26310233604506,45.384410959116884,45.50742721557617,34707700,MSFT
2016-01-26,45.50743871710355,46.078586245293444,45.29655125848689,45.841339111328125,28900800,MSFT
2016-01-27,45.70074022680142,45.86769374530538,44.83083758005421,45.00657653808594,36775200,MSFT
2016-01-28,45.56893953537549,45.876480204812246,45.03293720983553,45.74467849731445,62513800,MSFT
2016-01-29,48.09078645299465,48.4071159362793,47.44934204608617,48.4071159362793,83611700,MSFT
2016-02-01,48.222590969514584,48.40711538200373,47.888687257432736,48.073211669921875,44208500,MSFT
2016-02-02,47.59872730730765,47.677809693599905,46.26311888628286,46.57065963745117,56313800,MSFT
2016-02-03,46.790327844562206,46.91334413263148,45.04173008030511,45.83255386352539,57559800,MSFT
2016-02-04,45.77981954891639,46.40369297607881,45.13837524386578,45.691951751708984,46987100,MSFT
2016-02-05,45.63923456706955,45.691957262918194,43.54795124420347,44.075164794921875,62009000,MSFT
2016-02-08,43.5391654194928,43.55673965264005,42.34414438101779,43.4161491394043,59290500,MSFT
2016-02-09,43.073467293322906,44.1454722338991,42.765923188891584,43.30192565917969,46740500,MSFT
2016-02-10,43.837924740283526,44.277270553839294,43.512809776796175,43.67975997924805,38237000,MSFT
2016-02-11,42.77470112763301,44.03123020082232,42.6253218343744,43.66217803955078,48878600,MSFT
2016-02-12,44.15425136301777,44.53208900602087,43.714905578311125,44.373924255371094,34243300,MSFT
2016-02-16,45.04651942183162,45.21466827392578,44.365068743331435,45.21466827392578,37291200,MSFT
2016-02-17,45.56866879667437,46.70146814669498,45.53326797298414,46.39171600341797,40789000,MSFT
2016-02-18,46.312070458265865,46.860769736171434,46.1085174045829,46.188167572021484,27176000,MSFT
2016-02-19,45.99348447902841,46.267832517604916,45.604082035614745,45.86073303222656,33559100,MSFT
2016-02-22,46.26781191213745,46.905013171392135,46.26781191213745,46.59526443481445,25008300,MSFT
2016-02-23,46.32092724808673,46.347476183304366,45.11732600342121,45.29432678222656,28895300,MSFT
2016-02-24,44.8606764192511,45.57752807620125,44.42702804268344,45.45362854003906,33014500,MSFT
2016-02-25,45.78107129786384,46.1085205078125,44.78987177325756,46.1085205078125,26939500,MSFT
2016-02-26,46.551016270300785,46.621817917584345,45.22351576780922,45.400516510009766,35975900,MSFT
2016-02-29,45.44477176845706,45.71027460433047,44.83412267316758,45.02882385253906,31654000,MSFT
2016-03-01,45.10847393328967,46.542173714352245,45.06422121006458,46.5333251953125,33024500,MSFT
2016-03-02,46.38287771143879,46.86962732846295,46.1616275786088,46.86077880859375,29289900,MSFT
2016-03-03,46.878464088105424,46.878464088105424,45.82531163523334,46.32976150512695,24427800,MSFT
2016-03-04,46.374018561778186,46.41826790299959,45.76336617449452,46.046566009521484,33034200,MSFT
2016-03-07,45.63062017860261,45.843018376307406,44.763320223289675,45.16156768798828,38407800,MSFT
2016-03-08,44.958013844724825,46.13506584535643,44.781013112358124,45.71026611328125,33835100,MSFT
2016-03-09,45.922669070743126,46.772268623316045,45.896120139727884,46.76342010498047,28251600,MSFT
2016-03-10,46.84306743550404,46.851915953303426,45.27661645636454,46.064266204833984,38387800,MSFT
2016-03-11,46.905022591317326,46.96697235107422,46.356323272323976,46.96697235107422,32275700,MSFT
2016-03-14,46.648377703734795,47.42717912506174,46.57757941598278,47.055477142333984,24083600,MSFT
2016-03-15,46.6837693565277,47.42716979980469,46.674920838301944,47.42716979980469,21104800,MSFT
2016-03-16,47.303282525678924,48.32103118535018,47.25903317108615,48.09978103637695,31691700,MSFT
2016-03-17,47.97586419051073,48.67501521935801,47.79001494264241,48.374114990234375,28223900,MSFT
2016-03-18,48.60422401418072,48.648476738326,47.30327562372404,47.33867645263672,67625500,MSFT
2016-03-21,47.12626787687807,47.72806837524563,46.843068039529605,47.66611862182617,23925700,MSFT
2016-03-22,47.44486752243593,48.01126718501021,47.31211612451646,47.851966857910156,23124100,MSFT
2016-03-23,47.88737302876606,48.00242402807766,47.55992382027315,47.76347351074219,20129000,MSFT
2016-03-24,47.64842282911879,48.08207452110233,47.55107224259134,47.97587203979492,19950000,MSFT
2016-03-28,47.97587564743317,48.046677306962174,47.19707764866774,47.38292694091797,17025100,MSFT
2016-03-29,47.48913080704275,48.551132174203225,47.30328149619221,48.41838073730469,23924300,MSFT
2016-03-30,48.61306970166029,49.241419142581954,48.58652077137043,48.719268798828125,23008300,MSFT
2016-03-31,48.63077532605128,49.19717507299713,48.55112515063647,48.87857437133789,26360500,MSFT
2016-04-01,48.71927702487554,49.21487852201976,48.294477188470054,49.17947769165039,24399200,MSFT
2016-04-04,49.05557632446289,49.259126027451295,48.675025852264476,49.05557632446289,18928800,MSFT
2016-04-05,48.84316558947227,48.940516163127555,48.197115772315136,48.28561782836914,19272300,MSFT
2016-04-06,48.10863197250628,48.852032593256176,47.975880535368724,48.78123092651367,21188700,MSFT
2016-04-07,48.55998222339858,48.59538305782066,47.99358237668281,48.1971321105957,19225100,MSFT
2016-04-08,48.38296271202539,48.92281341210676,48.073213970671205,48.161712646484375,22167200,MSFT
2016-04-11,48.22367335869329,48.807773488588616,48.05552112177842,48.06437301635742,21414200,MSFT
2016-04-12,48.11746632266159,48.4803163178375,47.577615588763905,48.36526870727539,24944300,MSFT
2016-04-13,48.7812258365809,49.06442572198271,48.57767612994892,48.98477554321289,20818000,MSFT
2016-04-14,48.86972992260364,49.1883306507988,48.73697849385263,48.993629455566406,20877100,MSFT
2016-04-15,48.94053006741859,49.48922946680916,48.77238117715626,49.250282287597656,28793800,MSFT
2016-04-18,49.10866929395207,50.082168296573776,48.8608669084055,49.96711730957031,23786000,MSFT
2016-04-19,50.11757967727957,50.24147920814902,49.27682852008241,49.90517807006836,29596800,MSFT
2016-04-20,49.81667504888953,50.002524329074085,49.108675379608805,49.197174072265625,36195700,MSFT
2016-04-21,49.3830187104091,49.76356912987709,49.04671763311004,49.365318298339844,38909100,MSFT
2016-04-22,45.94036455017421,46.40056510240194,44.931464767832246,45.825313568115234,126834100,MSFT
2016-04-25,45.82532643899507,46.13507865061369,45.69257838488061,46.11737823486328,33226900,MSFT
2016-04-26,46.25011791146922,46.32976807991412,45.21466909769405,45.524417877197266,33532600,MSFT
2016-04-27,45.55982166553173,45.57752207922723,44.73677099673878,45.0819206237793,43369300,MSFT
2016-04-28,44.798719912610096,44.931471324820826,43.860621636484275,44.161521911621094,43134800,MSFT
2016-04-29,43.67477097825465,44.47127273586774,43.67477097825465,44.134971618652344,48411700,MSFT
2016-05-02,44.25002042645617,44.91377073285301,44.05531925625699,44.78987121582031,33114500,MSFT
2016-05-03,44.55090677013086,44.61285650927664,43.89600518715143,44.05530548095703,26460200,MSFT
2016-05-04,44.10842268540151,44.303123865264446,43.772121568186115,44.134971618652344,24257600,MSFT
2016-05-05,44.13497253936259,44.51552301193774,44.01107301359559,44.196922302246094,25390700,MSFT
2016-05-06,44.1792291415253,44.59518051147461,43.949130466750645,44.59518051147461,24787300,MSFT
2016-05-09,44.68367552729359,44.77217422450708,44.250023808526116,44.311973571777344,17951600,MSFT
2016-05-10,44.5420648101734,45.2235120410757,44.41816193763763,45.152713775634766,22891000,MSFT
2016-05-11,45.25007335354309,45.82532161280718,45.13502235128677,45.17927169799805,24039100,MSFT
2016-05-12,45.31201680905362,45.851867541434665,45.06421442513598,45.58636474609375,24102800,MSFT
2016-05-13,45.5244308234324,45.93153367570514,45.170432599902796,45.205833435058594,22592300,MSFT
2016-05-16,44.95801899135416,45.984619305392656,44.913769647199025,45.869571685791016,20032000,MSFT
2016-05-17,46.092373540401674,46.101283949527904,44.88035392191787,45.01403045654297,27803500,MSFT
2016-05-18,44.9872928530649,45.5754784055165,44.82687830243067,45.28138732910156,24907500,MSFT
2016-05-19,44.97837977709371,45.11205629494676,44.399104667532605,44.84469985961914,23842400,MSFT
2016-05-20,44.98730203356465,45.646784587376416,44.91600855185718,45.11206817626953,23905800,MSFT
2016-05-23,45.09423237015834,45.16552923317037,44.5416952803013,44.58625411987305,26118700,MSFT
2016-05-24,45.18335024734913,46.08345098155716,44.91599382924129,45.97650909423828,34757900,MSFT
2016-05-25,46.27060614124952,46.77858782110971,46.15475383145601,46.44884490966797,24040200,MSFT
2016-05-26,46.27952203140313,46.32408087560684,45.771543728312665,46.243873596191406,24335200,MSFT
2016-05-27,46.27061286546007,46.62709045410156,46.136936319436195,46.62709045410156,17721400,MSFT
2016-05-31,46.573614602534256,47.233097076416016,46.41320343822886,47.233097076416016,37653100,MSFT
2016-06-01,46.734023084817075,47.18853209000537,46.734023084817075,47.09941101074219,25324800,MSFT
2016-06-02,46.91226272367297,47.00138380460782,46.19931107430227,46.76967239379883,22840800,MSFT
2016-06-03,46.68055714491027,46.716202179519975,45.98542627588313,46.154754638671875,23368300,MSFT
2016-06-06,46.33297851830134,46.653804124402754,46.243857461367014,46.45774459838867,18243300,MSFT
2016-06-07,46.55579599186244,46.99247745911258,46.431026458740234,46.431026458740234,20866800,MSFT
2016-06-08,46.359716375746274,46.73401464216875,46.226036480811985,46.377540588378906,21149400,MSFT
2016-06-09,46.341903445295415,46.341903445295415,45.88739781118475,46.00325012207031,20305700,MSFT
2016-06-10,45.495263096983265,46.38645337664845,45.48635269001991,45.878475189208984,25833200,MSFT
2016-06-13,44.18522355529624,45.20118011084778,43.721804119503624,44.684288024902344,83217800,MSFT
2016-06-14,44.4704107167352,44.648646110692276,44.17631619738602,44.40802764892578,42577100,MSFT
2016-06-15,44.36347145823739,44.66647642880807,44.28326416015625,44.28326416015625,33757600,MSFT
2016-06-16,44.13175819080021,44.97838992673645,44.12284438115897,44.9070930480957,31188600,MSFT
2016-06-17,44.92490145083939,44.94272566422413,44.39909905466359,44.67536926269531,45710500,MSFT
2016-06-20,45.1298807151316,45.29920906464972,44.58625403438265,44.62190246582031,35607900,MSFT
2016-06-21,44.73776419417355,45.83392811136884,44.702115757934195,45.62004089355469,34097800,MSFT
2016-06-22,45.522010255772145,45.86066018230252,45.40615454426344,45.441802978515625,28816800,MSFT
2016-06-23,45.70024492959839,46.3953757884089,45.58439261948144,46.261695861816406,29028800,MSFT
2016-06-24,44.39020342960563,45.397246324027556,44.131757348896755,44.40802764892578,133503000,MSFT
2016-06-27,43.7574505956818,43.80201283875558,42.812790875862134,43.16035461425781,50216300,MSFT
2016-06-28,43.59704342211824,44.08720098195651,43.374245767508995,44.060462951660156,38140700,MSFT
2016-06-29,44.479320482596876,45.20118605631161,44.381288977566484,45.040771484375,31304000,MSFT
2016-06-30,45.20118182059313,45.71807052646828,45.00511882890505,45.60221481323242,28527800,MSFT
2016-07-01,45.56656524210718,46.092367704147705,45.513092595254726,45.593299865722656,21400400,MSFT
2016-07-05,45.299213316437175,45.70024630907646,45.21900603798494,45.60221481323242,24806400,MSFT
2016-07-06,45.254640039174966,45.93194653643578,44.90707638383212,45.78935623168945,28167500,MSFT
2016-07-07,45.82500125816026,45.994329582285985,45.51308602890925,45.78935623168945,19585200,MSFT
2016-07-08,46.10127849375686,46.662729391679854,45.94086395149315,46.609256744384766,28391000,MSFT
2016-07-11,46.787491405325326,47.08158584026272,46.760756783829656,46.867698669433594,22269200,MSFT
2016-07-12,47.17962048376419,47.58957066826077,47.04594395806415,47.42024230957031,27317600,MSFT
2016-07-13,47.73216142404455,47.99951787742965,47.39350810329182,47.687599182128906,25356800,MSFT
2016-07-14,47.98169963538219,48.115379578531766,47.749991586828074,47.892581939697266,24545500,MSFT
2016-07-15,48.07972740055706,48.12428624493354,47.42024494507062,47.856929779052734,32024400,MSFT
2016-07-18,47.8569226801095,48.42728396261548,47.72324276718779,48.08863067626953,31433900,MSFT
2016-07-19,47.865845931556464,48.035174319975674,47.170718356932845,47.31330871582031,53336500,MSFT
2016-07-20,50.040349012431754,50.655269246809716,49.48780844280538,49.82646179199219,89893300,MSFT
2016-07-21,49.88883096362399,50.11162853137845,49.69276801612132,49.728416442871094,32776700,MSFT
2016-07-22,49.977968490548626,50.46812262111458,49.71060860149246,50.414649963378906,32157200,MSFT
2016-07-25,50.32553907955443,50.56616097250565,50.138386451955036,50.557247161865234,25610600,MSFT
2016-07-26,50.37008530916599,51.056302372710356,50.36117150075972,50.58396911621094,28079000,MSFT
2016-07-27,50.45028282950726,50.61960776063848,50.004687684783995,50.07598114013672,32327500,MSFT
2016-07-28,49.9066580686108,50.236397536098735,49.65712586614656,50.093807220458984,37550400,MSFT
2016-07-29,50.13837447286594,50.58396970899018,49.95122528960301,50.51267623901367,30558700,MSFT
2016-08-01,50.44137809882298,50.57505802614167,50.03143130782427,50.42355728149414,26003400,MSFT
2016-08-02,50.66417571127295,50.70873795346036,50.182935452093574,50.42355728149414,35122000,MSFT
2016-08-03,50.512672132213474,50.89588427609401,50.34334718011665,50.7711181640625,22075600,MSFT
2016-08-04,50.61960246393413,51.26126049307296,50.503746786535,51.14540481567383,26587700,MSFT
2016-08-05,51.37713733695965,51.87620187667727,51.198898544365264,51.653404235839844,29335200,MSFT
2016-08-08,51.742515563964844,51.76925018793925,51.492979941591315,51.742515563964844,19473500,MSFT
2016-08-09,51.840556281413406,52.134650815266994,51.70687972935282,51.86729431152344,16920700,MSFT
2016-08-10,51.831648625208274,51.97423899475623,51.528643664966054,51.70688247680664,15756900,MSFT
2016-08-11,51.71576860778631,52.09007027688474,51.71576860778631,51.956390380859375,18162300,MSFT
2016-08-12,51.71576633619921,51.85835663253994,51.35037848934979,51.63555908203125,21655200,MSFT
2016-08-15,51.69796610798685,52.134651005404436,51.65340725713748,51.795997619628906,19283900,MSFT
2016-08-16,51.6614663328348,51.67043227530659,51.35657297664688,51.50901794433594,20523500,MSFT
2016-08-17,51.59869906154819,51.72424279217613,51.32070692886484,51.616634368896484,18856400,MSFT
2016-08-18,51.49109721999919,51.7421881508415,51.35658751997262,51.65251159667969,14214300,MSFT
2016-08-19,51.50005657057352,51.76907933912041,51.293805667327234,51.67043685913086,17271000,MSFT
2016-08-22,51.65250294379874,51.7870160421023,51.34760955234616,51.715274810791016,15221900,MSFT
2016-08-23,51.921532688906616,52.172620174035934,51.87669270586744,51.91256332397461,18732400,MSFT
2016-08-24,51.831860325254794,52.04708063045061,51.760122504063325,51.966373443603516,18151500,MSFT
2016-08-25,51.90360088060182,52.27126618897219,51.813924329285484,52.16365432739258,18552600,MSFT
2016-08-26,52.2623027274792,52.63893744393475,51.73322298778022,52.038116455078125,20971200,MSFT
2016-08-29,52.172620906410856,52.54925213939181,52.10087966918945,52.10087966918945,16417200,MSFT
2016-08-30,51.99327050431052,52.18158611815751,51.66147583884529,51.91256332397461,16930200,MSFT
2016-08-31,51.69734983169699,51.83185952716387,51.38348703398631,51.5269660949707,20860300,MSFT
2016-09-01,51.12342573967752,51.849790347214075,51.12342573967752,51.64353942871094,26075400,MSFT
2016-09-02,51.715274810791016,52.18158255188379,51.49108859415853,51.715274810791016,18900500,MSFT
2016-09-06,51.81392495782222,51.83186026830306,51.30278058195585,51.66147994995117,16278400,MSFT
2016-09-07,51.53593377656555,51.86772845284867,51.48212784765051,51.70631408691406,17493400,MSFT
2016-09-08,51.679414531320845,51.82289359233258,51.27587860322201,51.500064849853516,20146100,MSFT
2016-09-09,50.9261385644825,51.58076186507434,50.40602493286133,50.40602493286133,35113900,MSFT
2016-09-12,50.21772018844136,51.302780821518475,49.86799018445872,51.1593017578125,29303000,MSFT
2016-09-13,50.66609572170862,50.800608848586194,50.26255976188681,50.692996978759766,30130200,MSFT
2016-09-14,50.56745214137082,50.78267245563006,50.24462338038739,50.45087432861328,24062500,MSFT
2016-09-15,50.352227533386,51.428318677380204,50.19977912147362,51.28483963012695,26847000,MSFT
