Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2020-01-02,5820.92724609375,5899.235684382007,5812.226308506166,5825.277714887542,49445000
2020-01-03,5916.63720703125,5916.63720703125,5851.3801790125235,5873.132521685432,47755500
2020-01-06,5860.08203125,5873.133438891982,5820.927808324053,5847.030623608018,27300000
2020-01-07,5864.43212890625,5890.534942536397,5855.731191029535,5860.081659967892,45022500
2020-01-08,5812.2265625,5868.782659290794,5803.525624532186,5803.525624532186,53692500
2020-01-09,5864.43212890625,5877.483535721323,5855.731191029535,5864.43212890625,40363500
2020-01-10,5851.380859375,5938.39024018355,5838.329452253717,5886.18461169842,73362000
2020-01-13,5868.78271484375,5881.834121919013,5860.081776793573,5864.432245818662,67855000
2020-01-14,5977.5439453125,5990.595351306632,5864.431760030022,5868.782228694733,93582000
2020-01-15,5947.0908203125,6142.8619153483905,5916.637538862473,5977.544101762528,75623500
2020-01-16,5960.142578125,5994.946330406022,5912.287418738594,5920.98835680885,88931500
2020-01-17,5981.89404296875,5994.945448153409,5916.637017045455,5951.440764204545,38249500
2020-01-20,5947.0908203125,6068.90394611261,5942.740351533925,6047.151602219733,93554500
2020-01-21,5942.740234375,5999.296327381497,5938.389765682193,5990.595389995882,103984500
2020-01-22,5951.44189453125,5999.297055963884,5947.091425310102,5964.493302194695,94311500
2020-01-23,5951.44189453125,5999.297055963884,5942.740956088953,5990.596117521587,87728000
2020-01-24,5925.337890625,5986.244447503671,5925.337890625,5934.038827321953,69653500
2020-01-27,5951.44189453125,6038.451278954221,5929.689548425507,5973.194240636993,39679000
2020-01-28,5907.93701171875,5955.792171607488,5877.48372815319,5947.0912334459,82615000
2020-01-29,5903.5859375,5955.791561118275,5890.534531595431,5916.637343404568,43821000
2020-01-30,5864.43212890625,5955.791976611763,5855.731191029535,5955.791976611763,71990000
2020-01-31,5638.20751953125,5920.987989260826,5638.20751953125,5916.637520495756,163136500
2020-02-03,5603.4033203125,5729.566904387859,5542.496762483016,5638.207067643633,149797000
2020-02-04,5742.61865234375,5760.020527047822,5673.011153527462,5716.515840287641,113316500
2020-02-05,5855.7314453125,5899.236136585252,5786.123939276095,5899.236136585252,123002500
2020-02-06,5864.43212890625,5899.235880413112,5812.226501645957,5864.43212890625,154693500
2020-02-07,5881.833984375,5899.235860068417,5833.978826218103,5838.329295141457,82609000
2020-02-10,5903.5859375,5903.5859375,5768.7214098194545,5881.833594325718,66578500
2020-02-11,5899.2353515625,5903.585820110849,5868.78207172405,5903.585820110849,77526500
2020-02-12,5916.63720703125,5916.63720703125,5881.833458754596,5916.63720703125,69971500
2020-02-13,5907.93701171875,5934.039826203517,5864.432320910807,5934.039826203517,49737000
2020-02-14,5812.2265625,5912.287349129865,5807.8760935160935,5899.235942178144,147028500
2020-02-17,5847.02978515625,5873.132596697126,5812.226036435082,5812.226036435082,115319000
2020-02-18,5825.27783203125,5847.03017643764,5803.52548762486,5816.576894268695,98436500
2020-02-19,5825.27783203125,5881.8339274878645,5799.175018743583,5799.175018743583,74594000
2020-02-20,5738.26806640625,5825.277438148573,5712.165254883553,5820.926969561458,136724500
2020-02-21,5755.6689453125,5794.82315582483,5738.267073973687,5742.61754180839,98261000
2020-02-24,5677.36083984375,5742.6178609913795,5664.309435614224,5712.164584455819,84910000
2020-02-25,5681.712890625,5707.8157063552835,5664.311013471478,5699.114767778522,86446500
2020-02-26,5586.00146484375,5686.062238746715,5586.00146484375,5655.608959732768,92824500
2020-02-27,5472.89013671875,5633.8574936810655,5394.581692791136,5629.507024573976,129254500
2020-02-28,5472.89013671875,5472.89013671875,5251.016212257179,5394.581692791136,169946500
2020-03-02,5290.169921875,5472.889606676604,5251.015703703228,5472.889606676604,144871500
2020-03-03,5498.99267578125,5525.095489115655,5394.581422443632,5394.581422443632,114663500
2020-03-04,5603.4033203125,5655.6089413092,5446.786457322399,5494.641609902707,83025000
2020-03-05,5599.0537109375,5690.413561698718,5516.3947983440175,5690.413561698718,77583000
2020-03-06,5394.58056640625,5525.094612367691,5394.58056640625,5525.094612367691,77835500
2020-03-09,5033.4921875,5255.366086862576,5033.4921875,5220.562337942956,140889500
2020-03-10,5155.3056640625,5229.263635614451,5081.347692510548,5081.347692510548,133667000
2020-03-11,5090.04833984375,5203.160525173612,5037.842715845353,5177.057713174413,93204500
2020-03-12,4837.7216796875,4907.329185870054,4750.712296959307,4872.525432778777,129845500
2020-03-13,4837.7216796875,4837.7216796875,4837.7216796875,4837.7216796875,0
2020-03-16,4837.7216796875,4837.7216796875,4837.7216796875,4837.7216796875,0
2020-03-17,4454.87939453125,4789.865442752838,4454.87939453125,4781.164506435394,212200000
2020-03-18,4350.46875,4681.104375,4145.99671875,4454.88,180053500
2020-03-19,4045.935791015625,4346.1181238974295,4045.935791015625,4346.1181238974295,264419000
2020-03-20,4119.89404296875,4685.454999236899,3763.155593630379,4002.4313828207496,335132000
2020-03-23,3854.515380859375,4350.46882715505,3832.7630367235997,4141.646323451609,217843500
2020-03-24,3915.422119140625,4346.118552246094,3871.9174289279517,3871.9174289279517,253971000
2020-03-26,4594.09521484375,4694.156000773112,4045.9361267089844,4045.9361267089844,331633000
2020-03-27,4794.216796875,5129.202907001474,4659.3522590318735,4663.702727994555,269683000
2020-03-30,4781.16552734375,4833.3711563957295,4485.333629382535,4768.114120080755,159964500
2020-03-31,4807.26708984375,4968.23440416431,4772.463346206872,4924.7297246182125,182638500
2020-04-01,4768.11328125,5003.038570654653,4720.258129704607,4837.720774406934,152831500
2020-04-02,4707.20703125,4759.4126545170975,4663.702345194085,4759.4126545170975,136623500
2020-04-03,4781.16552734375,4811.618810957404,4668.053331064462,4750.712243730096,110506000
2020-04-06,4989.98779296875,4994.338261837947,4781.165287247303,4802.917631593287,78184000
2020-04-07,4920.38037109375,5307.57210675011,4855.123336994363,4989.987874133096,149153500
2020-04-08,4902.978515625,4924.730860414818,4768.1139779281275,4920.380391456854,106111500
2020-04-09,4868.1748046875,4955.184184574676,4785.515893794683,4872.525273681859,89997000
2020-04-13,4785.51611328125,4885.576904740767,4768.114236505682,4820.319866832387,58043000
2020-04-14,4798.5673828125,4863.824418843496,4737.660815850239,4789.8664446750345,95796000
2020-04-15,4772.46337890625,4898.626950454364,4737.659635030908,4798.566186812756,95342000
2020-04-16,4559.29150390625,4802.917767473759,4511.436344991203,4772.464484527821,176990500
2020-04-17,4720.25830078125,4737.660174701181,4594.094714861751,4611.496588781682,160935500
2020-04-20,4659.3525390625,4785.516146562792,4637.60019294176,4724.60957742472,90744000
2020-04-21,4567.29736328125,4739.898717126181,4567.29736328125,4739.898717126181,73431000
2020-04-22,4554.021484375,4633.683667775145,4465.507947263727,4567.298514941691,107263500
2020-04-23,4531.89208984375,4642.533986568451,4531.89208984375,4585.000200271606,105419500
2020-04-24,4354.865234375,4549.59498062754,4354.865234375,4531.892276422765,131149500
2020-04-27,4390.2705078125,4443.378618794102,4297.331313594695,4372.567804151966,151103500
2020-04-28,4275.20361328125,4403.548235212053,4253.075230189732,4390.271205357142,180488000
2020-04-29,4292.90576171875,4292.90576171875,4248.64900128866,4270.777381503705,121161000
2020-04-30,4576.1494140625,4646.960236717238,4319.460181939072,4319.460181939072,174081000
2020-05-04,4620.40576171875,4691.216577990302,4425.676016971983,4558.446297481142,114497500
2020-05-05,4677.939453125,4726.621888304163,4602.702962393567,4620.40566609508,118643500
2020-05-06,4739.8994140625,4753.176443233543,4691.2169737686745,4704.494002939718,86395500
2020-05-08,4642.53466796875,4779.730640044089,4558.446814116122,4731.048198339937,123028000
2020-05-11,4686.791015625,4713.345072370751,4642.5342543820825,4642.5342543820825,40615500
2020-05-12,4620.40576171875,4726.621986126078,4452.230073073814,4726.621986126078,118660000
2020-05-13,4523.0419921875,4576.150117340386,4500.91360670713,4567.298763148238,94973000
2020-05-14,4354.865234375,4523.040924320376,4341.588206221418,4487.635515910823,131268000
2020-05-15,4235.37255859375,4421.250978093162,4142.433348844044,4354.865828271943,205790000
2020-05-18,4217.6689453125,4288.479756566435,4204.391918202387,4248.648675236096,139997500
2020-05-19,4142.4326171875,4390.27046607906,4142.4326171875,4284.054245125534,128504500
2020-05-20,4217.6689453125,4248.648675236096,4151.283809761936,4177.837863982161,119158000
2020-05-26,4399.123046875,4425.677109532194,4226.521639603245,4226.521639603245,176076500
2020-05-27,4394.69677734375,4425.67651293429,4297.331894059195,4399.122453856684,151753500
2020-05-28,4686.791015625,4708.919396246459,4425.676124291785,4425.676124291785,229233000
2020-05-29,4593.8515625,4686.790755960983,4593.8515625,4686.790755960983,399414000
2020-06-02,4744.32568359375,4868.244638015975,4638.109436946129,4655.812144720732,181369500
2020-06-03,5116.08203125,5116.08203125,4779.730617430796,4788.5819704260375,279673500
2020-06-04,5124.9326171875,5301.959650596395,4956.756935449051,5116.081265517056,236158500
2020-06-05,5067.3994140625,5182.466999010644,4943.480476426037,5124.9332065365725,88157500
2020-06-08,5222.2978515625,5244.426232289459,5093.953243346134,5093.953243346134,173557500
2020-06-09,5138.20947265625,5306.385148763862,5129.358121282165,5257.702716206395,100110000
2020-06-10,5133.7841796875,5191.317967908136,4952.331462991649,5133.7841796875,115382500
2020-06-11,5027.568359375,5142.635945064921,4961.183213784661,5089.52782859265,85187500
2020-06-12,5018.716796875,5027.568149250441,4850.541101741623,5027.568149250441,96044000
2020-06-15,4868.244140625,5054.122553267046,4868.244140625,5027.568494318182,100844500
2020-06-16,5098.37939453125,5129.35913043552,4939.055038452148,4939.055038452148,91518500
2020-06-17,5062.9736328125,5133.784452851836,5027.568222792833,5133.784452851836,79800000
2020-06-18,4943.47998046875,5080.6759333734335,4943.47998046875,5062.973229772829,68032000
2020-06-19,4934.62939453125,5001.014543336603,4908.075335009109,4956.757777466368,110071000
2020-06-22,4903.64990234375,5009.866145715817,4894.798548729412,4952.332347222614,51590500
2020-06-23,4974.45947265625,5009.864878155583,4885.945958907918,4930.202715782084,69954000
2020-06-24,5049.69677734375,5098.379217791411,4992.162984087424,5001.014336896089,57333000
2020-06-25,5067.3994140625,5085.102119439138,4992.162916211791,5045.271032341703,51415000
2020-06-26,4996.5888671875,5098.379428697963,4992.1631906000885,5062.974015998671,57467500
2020-06-29,5023.142578125,5040.845283246145,4943.480405079846,4992.1628441629955,48796500
2020-06-30,5040.84521484375,5080.676300825834,5009.865481302129,5045.270891063982,74474000
2020-07-01,5133.7841796875,5133.7841796875,5023.1422792632,5045.270659348061,63959000
2020-07-02,5195.74365234375,5195.74365234375,5098.378779812607,5111.655807885036,75585500
2020-07-03,5195.74365234375,5226.72338451275,5169.189596198893,5195.74365234375,52219000
2020-07-06,5253.27783203125,5253.27783203125,5178.041334015638,5186.892686723358,67800000
2020-07-07,5301.9599609375,5306.385637031772,5222.2977912406095,5257.703199994783,74168000
2020-07-08,5487.837890625,5545.371674962197,5293.1081590221775,5301.95951045867,106444500
2020-07-09,5399.32568359375,5523.244633709016,5337.366208536117,5496.69057297003,93543500
2020-07-10,5487.837890625,5523.243296370968,5381.621673387097,5399.3243762600805,67224000
2020-07-13,5465.71044921875,5523.2442434210525,5434.730713879048,5514.392890466852,86006000
2020-07-14,5487.837890625,5487.837890625,5408.175727696573,5465.70951203377,45616500
2020-07-15,5443.58251953125,5523.244702743902,5443.58251953125,5487.839287982723,61468000
2020-07-16,5470.1357421875,5487.838446854774,5434.730332852953,5443.58168518659,66520500
2020-07-17,5417.02783203125,5470.135948031557,5346.217010697508,5430.304861031326,73348000
2020-07-20,5434.73095703125,5452.433663731677,5363.92013022954,5417.028250330823,59794500
2020-07-21,5487.837890625,5518.817620652721,5399.3243762600805,5399.3243762600805,84159500
2020-07-22,5470.1357421875,5532.095208522957,5425.878980519316,5496.689799188411,44725500
2020-07-23,5487.837890625,5501.114917779738,5434.7297820060485,5470.1351877520165,84026500
2020-07-24,5399.32568359375,5487.839219390368,5399.32568359375,5487.839219390368,58366500
2020-07-27,5399.32568359375,5434.731097912398,5310.812147797131,5399.32568359375,41972500
2020-07-28,5474.5615234375,5487.838552192805,5363.91961714329,5417.027732164511,65279000
2020-07-29,5430.3046875,5474.561449419315,5399.324954156479,5474.561449419315,50262500
2020-07-30,5523.244140625,5523.244140625,5359.494114019932,5430.304936335637,80533500
2020-08-03,5425.87939453125,5518.818601125994,5155.913127756041,5505.541571612459,137079000
2020-08-04,5496.689453125,5505.540804901369,5425.87863891405,5448.0070183549715,79357000
2020-08-05,5492.26416015625,5505.541188746475,5399.324960024678,5487.838483959508,49393000
2020-08-06,5540.9462890625,5571.926020710614,5474.561149816544,5501.115205514927,55258500
2020-08-07,5470.1357421875,5563.074941690686,5452.433037520227,5545.372237023413,43621000
2020-08-10,5417.02783203125,5487.838653364992,5403.750803031174,5470.135948031557,37774500
2020-08-11,5465.71044921875,5487.838831604251,5425.879360924848,5434.730713879048,38795500
2020-08-12,5540.9462890625,5540.9462890625,5452.432770067891,5465.709797917083,35612000
2020-08-13,5576.3525390625,5576.3525390625,5470.136300223214,5540.947126116072,48581000
2020-08-14,5669.291015625,5669.291015625,5523.243706088992,5576.351818647541,57316000
2020-08-18,5629.46044921875,5686.994243117998,5576.35233177329,5669.2915373028445,81563500
2020-08-19,5602.90625,5673.717071484992,5585.203544628752,5629.460308056871,58793500
2020-08-24,5589.62890625,5647.162695467142,5558.6491735946165,5611.757286718132,66882500
2020-08-25,5633.88525390625,5647.162281213178,5580.77714467854,5594.054171985467,49211000
2020-08-26,5611.75732421875,5656.014085450759,5580.777591356344,5651.588409327558,42983000
2020-08-27,5841.892578125,5841.892578125,5611.757415956439,5633.885796934185,68326000
2020-08-28,5748.95361328125,5841.892817191108,5686.994144008011,5806.487406177829,52292500
2020-08-31,5554.22412109375,5788.784980390936,5554.22412109375,5753.379567666832,97032000
2020-09-01,5771.08203125,5771.08203125,5523.244152607363,5558.649563842025,67446000
2020-09-02,5695.845703125,5806.487616550116,5633.886231606934,5771.082204254079,66065000
2020-09-03,5753.37890625,5753.37890625,5576.3518629807695,5722.399173677885,68208500
2020-09-04,5647.1630859375,5709.122555532425,5545.3725287458365,5709.122555532425,80613500
2020-09-07,5563.0751953125,5629.460340841289,5487.83869704654,5607.331958998359,64249500
2020-09-08,5607.33251953125,5629.460903586228,5563.0757514212955,5563.0757514212955,39649000
2020-09-09,5527.66943359375,5594.054574909928,5496.689700979534,5576.351870558947,49285000
2020-09-10,5142.63525390625,5505.540667693094,5142.63525390625,5505.540667693094,175735000
2020-09-11,5226.72412109375,5288.683594163447,4974.460552167126,5133.784911489204,403032500
2020-09-14,5355.06787109375,5412.601658138559,5297.534084048942,5310.811111828512,138115000
2020-09-15,5186.892578125,5399.325038662542,5186.892578125,5346.216923528157,170087000
2020-09-16,5089.52783203125,5195.744065047555,5085.102155655571,5186.892712296196,158565500
2020-09-17,5093.953125,5182.466645851434,5014.29095623371,5089.5274489574285,138796000
2020-09-18,4983.3115234375,5076.25072591724,4930.203407734791,5045.270991757327,316912000
2020-09-21,4961.1826171875,5076.250189040199,4952.331265506524,4992.162348070919,112443000
2020-09-22,4823.986328125,4925.776865323968,4806.28362600344,4885.945785550459,163442500
2020-09-23,4872.66943359375,4943.480251883941,4801.858615303559,4823.986996019244,100517000
2020-09-24,4819.5615234375,4899.223697378616,4770.879083806818,4806.284494447314,88618500
2020-09-25,4965.60888671875,4978.885915827624,4832.8385956300135,4850.541301108512,100705000
2020-09-28,4881.521484375,5040.845848325589,4868.244454045785,5001.014757337942,93522000
2020-09-29,4872.66943359375,4987.73701331531,4832.838348305518,4934.6288995976665,117778500
2020-09-30,4797.43310546875,4925.777718068928,4797.43310546875,4925.777718068928,107377000
2020-10-01,4930.203125,4930.203125,4850.540956014363,4854.96663206912,56893000
2020-10-02,4872.66943359375,4925.7775473113925,4815.13564373297,4921.3518711682555,66848000
2020-10-05,4885.94775390625,4921.353172412817,4832.8396261463995,4881.522076592929,58291000
2020-10-06,5045.27099609375,5058.548025030838,4956.7574698464905,4983.311527720669,141955500
2020-10-07,5093.953125,5093.953125,4939.054463509991,4956.757167680278,89937500
2020-10-08,5116.08203125,5133.784737240484,5054.122560283305,5124.933384245242,77384500
2020-10-09,5111.65576171875,5111.65576171875,5062.973325892857,5089.52738179789,54250500
2020-10-12,5182.466796875,5200.169501561166,5160.338416017293,5169.189768360376,82918500
2020-10-13,5182.466796875,5186.892473046541,5107.230301958796,5169.189768360376,48250500
2020-10-14,5222.2978515625,5222.2978515625,5142.635680945445,5169.189737817796,83117500
2020-10-15,5120.50732421875,5204.595171375325,5098.378943388073,5200.169495209188,82067000
2020-10-16,5098.37939453125,5124.933453877767,5071.825335184733,5120.507777320014,89051500
2020-10-19,5222.2978515625,5222.2978515625,5054.122158037606,5089.527567200741,56871500
2020-10-20,5138.20947265625,5204.594607961886,5120.50676990808,5204.594607961886,74995500
2020-10-21,5116.08203125,5191.318531709559,5071.825266273789,5186.892855211938,77944000
2020-10-22,5133.7841796875,5133.7841796875,5049.696335365033,5080.676067483836,96872500
2020-10-23,5107.23095703125,5169.190431379982,5089.528250074469,5169.190431379982,66328000
2020-10-26,5147.06103515625,5164.763738630562,5067.398869521846,5067.398869521846,70452500
2020-10-27,5124.9326171875,5160.338023869279,5093.952886340943,5147.060996363612,89482000
2020-11-02,5151.4873046875,5155.912981066097,5062.97377711555,5098.379188144329,151006500
2020-11-03,5213.44677734375,5217.8724537251965,5164.764337147841,5169.190013529287,78152000
2020-11-04,5151.4873046875,5257.70353777384,5120.507570037317,5222.29812674506,78626000
2020-11-05,5443.58251953125,5470.136580602134,5222.298677273882,5222.298677273882,161090000
2020-11-06,5576.3525390625,5576.3525390625,5363.920061383928,5452.43359375,137303500
2020-11-09,5563.0751953125,5664.8657517899765,5501.115726152298,5576.352224418258,82739500
2020-11-10,5735.67626953125,5841.892496744791,5647.162746853298,5660.439775254991,191073500
2020-11-11,5788.78515625,5810.9135398748085,5735.677035550459,5788.78515625,131383500
2020-11-12,5682.568359375,5748.953503760222,5669.291330497956,5673.7170067903035,83082500
2020-11-13,5656.013671875,5709.12178147007,5594.054210680752,5682.567726672535,82374500
2020-11-16,5735.67626953125,5740.1019456651475,5651.588422987196,5740.1019456651475,54905000
2020-11-17,5797.63671875,5810.913749403626,5744.528596135496,5753.37994990458,119784000
2020-11-18,5815.33837890625,5819.764054993698,5788.7843223815635,5797.635674556459,99789000
2020-11-19,5855.1689453125,5877.297323790627,5766.65543139999,5771.081107095616,147346500
2020-11-20,5841.892578125,5886.149340080492,5797.635816169508,5877.297987689394,68468500
2020-11-23,5841.892578125,5850.743930516099,5797.635816169508,5841.892578125,75265500
2020-11-24,5810.9130859375,5841.892820592155,5793.2103804205535,5841.892820592155,72349500
2020-11-25,5673.716796875,5828.615461376267,5647.162740103354,5824.1897852476595,170140500
2020-11-26,5735.67626953125,5744.527621799045,5576.3519287109375,5620.608690049913,64339000
2020-11-27,5651.5888671875,5744.528073304131,5647.163190705756,5735.6767203406425,87361500
2020-11-30,5492.26416015625,5664.86553182917,5430.3046934018685,5651.588503238946,393091500
2020-12-01,5660.43994140625,5695.8453515166875,5505.5412721730845,5505.5412721730845,114563500
2020-12-02,5709.12255859375,5740.102293407825,5611.757677749515,5717.973911397771,93897500
2020-12-03,5717.9736328125,5775.507423235536,5686.993899507788,5753.379042303599,98210000
2020-12-04,5656.013671875,5722.398808868838,5629.459617077465,5717.973133069249,64995500
2020-12-07,5771.08203125,5824.190148101994,5735.676620015338,5753.379325632669,96636000
2020-12-08,5744.52783203125,5771.081889806433,5686.99404018502,5771.081889806433,70561500
2020-12-10,5837.39404296875,5859.589457580798,5806.3204625118815,5850.711291735979,151420500
2020-12-11,5979.44384765625,6019.39558828647,5855.149543473343,5859.58862576559,214160000
2020-12-14,6054.9091796875,6063.787345640121,6032.713764805948,6037.1528477822585,179785500
2020-12-15,6028.2744140625,6125.934235203425,5864.028351234582,6063.787076295564,164024500
2020-12-16,6170.32470703125,6170.32470703125,6072.66489152428,6090.421221616456,138674000
2020-12-17,6157.0068359375,6214.714902892934,6054.907948247116,6183.64132837847,91920000
2020-12-18,6037.15234375,6157.00757410386,5997.200600298714,6157.00757410386,147238500
2020-12-21,6063.7861328125,6117.055117873811,6037.151640281845,6117.055117873811,93692500
2020-12-22,5961.6875,6054.908227848101,5957.248417721518,5983.882911392405,61790500
2020-12-23,5970.56640625,6130.373388127324,5877.345666821561,6130.373388127324,76948000
2020-12-28,6019.3955078125,6054.908165675701,5912.857534222899,6028.2736722783,60234000
2020-12-29,6006.07861328125,6046.030355719928,5983.883200815318,6014.956778267623,34212500
2020-12-30,6010.517578125,6037.152072562777,5948.370424436854,6037.152072562777,52675500
2021-01-04,6068.22509765625,6085.981425666949,5966.126211594733,6037.151523637527,47937000
2021-01-05,6294.619140625,6294.619140625,6081.5431753570165,6090.421340576516,104831000
2021-01-06,6165.884765625,6281.300895147138,6108.176700863931,6259.105485623651,89753500
2021-01-07,6183.64208984375,6259.106494385992,6134.812181022299,6214.715668184674,71360000
2021-01-08,6259.10546875,6285.739960106383,6192.519240359043,6245.788223071809,75033500
2021-01-11,6521.0126953125,6534.329943839347,6343.449381621213,6347.888464463495,169034500
2021-01-12,6356.76611328125,6552.085742460283,6356.76611328125,6521.012165090891,95235000
2021-01-13,6321.2529296875,6458.864475207382,6276.862108552054,6432.229982526115,76581500
2021-01-14,6232.47216796875,6294.619326338809,6210.276754265157,6259.106664413061,89319500
2021-01-15,6174.7646484375,6303.498059512042,6072.665736205967,6299.058976371541,89853500
2021-01-18,6321.2529296875,6325.692011801045,6077.103413442548,6174.763219940529,86343000
2021-01-19,6299.05810546875,6321.253518102537,6219.154619987117,6321.253518102537,73777000
2021-01-20,6299.05810546875,6476.621406539046,6276.862692834963,6361.205260843354,107216000
2021-01-21,6281.30126953125,6481.059967148852,6267.9840230234095,6463.303638471732,66428000
2021-01-22,6285.7412109375,6356.766535354873,6281.302128161414,6281.302128161414,80829000
2021-01-25,6245.78955078125,6392.279284381663,6214.715970926617,6392.279284381663,76836500
2021-01-26,6054.9091796875,6214.716166834677,6054.9091796875,6174.7644200478835,98658000
2021-01-27,6028.2744140625,6152.568731878222,5952.810006817241,6054.908910737297,97920000
2021-01-28,6125.93408203125,6148.1294953719425,6028.274263332201,6028.274263332201,104627000
2021-01-29,6001.6396484375,6214.715612287352,6001.6396484375,6125.933960683247,132762500
2021-02-01,6054.9091796875,6143.690839213709,5855.150445753528,6001.640183971775,113129000
2021-02-02,6037.15234375,6196.959317555147,6037.15234375,6183.642069738052,86741000
2021-02-03,6059.34765625,6214.715544871795,6059.34765625,6214.715544871795,67291000
2021-02-04,6085.98193359375,6214.715322415208,6068.225604101135,6143.690004444748,80950500
2021-02-05,6139.2509765625,6170.324553450379,6085.981987611849,6099.299234849512,51602000
2021-02-08,6143.6904296875,6263.545662058572,6108.17776824422,6259.106579378162,45604000
2021-02-09,6196.95947265625,6241.350299824275,6174.764059072238,6214.715803523461,75574000
2021-02-10,6143.6904296875,6259.106579378162,6125.93409896586,6259.106579378162,44984500
2021-02-11,6108.17822265625,6201.398965879928,6072.66555857104,6201.398965879928,36926000
2021-02-15,6037.15234375,6117.055830652574,5966.127022058824,6063.786839384191,83922000
2021-02-16,6161.44677734375,6165.88586003636,6063.786958106312,6108.177785032421,47221000
2021-02-17,6125.93408203125,6179.203074048913,6081.543255349864,6117.055916694972,66011500
2021-02-18,5979.44384765625,6125.93356330039,5979.44384765625,6081.542740377923,91204000
2021-02-19,6059.34765625,6081.543068910257,6001.639583333334,6019.395913461539,70487500
2021-02-22,6028.2744140625,6161.446897436488,6028.2744140625,6125.934235203425,68913000
2021-02-23,6059.34765625,6077.103986378205,6014.956830929487,6054.908573717949,58360000
2021-02-24,5970.56640625,6068.226228508364,5970.56640625,6059.348062848513,71869000
2021-02-25,5952.8095703125,6010.517642209638,5930.61415804437,5983.8831474878825,78688000
2021-02-26,5957.24951171875,6046.031173592353,5899.541431500908,5952.81042862507,173631500
2021-03-01,6254.66796875,6254.66796875,6037.152900993612,6063.787399086231,205539000
2021-03-02,6228.033203125,6356.766605042766,6214.715954650749,6321.253942444761,81446500
2021-03-03,6214.71630859375,6290.180720912388,6214.71630859375,6272.42438860212,84470000
2021-03-04,5966.12646484375,6214.715067545573,5966.12646484375,6130.372505914597,120802500
2021-03-05,6037.15234375,6148.129408892463,5966.127022058824,5966.127022058824,111871500
2021-03-08,5966.12646484375,6170.324245634533,5966.12646484375,6170.324245634533,90883000
2021-03-09,5864.02783203125,5961.6876445253365,5859.588749645155,5948.370397367052,135582000
2021-03-10,5952.8095703125,5966.126817673378,5877.3451686008575,5966.126817673378,50302000
2021-03-12,6006.07861328125,6108.177510624538,5961.687788349385,6103.738428131352,74328000
2021-03-15,5917.2978515625,6054.909429505814,5917.2978515625,6050.470346346352,57416000
2021-03-16,5881.78466796875,5957.249075029481,5877.345585200472,5957.249075029481,70755500
2021-03-17,5868.46630859375,5917.296209799901,5864.027226665918,5903.9789640164045,71474500
2021-03-18,5952.8095703125,5966.126817673378,5868.467003693606,5877.3451686008575,70067500
2021-03-19,6001.6396484375,6010.51781359791,5881.784418771958,6010.51781359791,125853000
2021-03-22,5877.34619140625,5930.615190119902,5868.468024953975,5895.102524310801,67523500
2021-03-23,5828.51611328125,5966.127689451638,5819.637947076709,5966.127689451638,127762500
2021-03-24,5717.53857421875,5815.19839458584,5699.782243242915,5784.12481537813,152050000
2021-03-25,5655.39111328125,5717.538268372253,5619.878453229248,5682.025608320251,119101500
2021-03-26,5695.3427734375,5721.977268091144,5593.2438772651985,5655.391031457034,134467500
2021-03-29,5646.51318359375,5784.124747030391,5646.51318359375,5690.904010508795,113370500
2021-03-30,5677.58642578125,5730.855414920714,5655.391013639806,5655.391013639806,83115500
2021-03-31,5517.77978515625,5677.5867620392955,5455.63262747951,5673.1476793481,223390500
2021-04-01,5526.65771484375,5566.609457360693,5464.510559817395,5517.7795498399855,112286000
2021-04-05,5464.509765625,5584.364975756499,5464.509765625,5548.852320902722,73311500
2021-04-06,5473.388671875,5477.827754333941,5397.924270072992,5446.75417712135,80215000
2021-04-07,5548.85302734375,5571.048439453125,5446.754131640625,5464.5104613281255,107908000
2021-04-08,5523.10595703125,5595.12689860623,5514.103339334378,5581.622972060921,123697500
2021-04-09,5581.6220703125,5689.653465221774,5532.107680979083,5685.152157100554,116961000
2021-04-12,5460.0869140625,5667.147093820848,5455.585605806884,5667.147093820848,110411500
2021-04-13,5401.5703125,5455.586015625,5383.565078125001,5446.5833984375,119211500
2021-04-14,5676.14990234375,5676.14990234375,5455.585790357356,5496.097566028326,135519500
2021-04-15,5653.64306640625,5680.6509154495925,5563.616902928444,5676.149607275702,102686500
2021-04-16,5649.142578125,5734.667445841634,5595.126872198705,5734.667445841634,79293500
2021-04-19,5644.640625,5653.643241626794,5608.630158492823,5649.141933313397,47095000
2021-04-20,5613.1318359375,5626.635761765738,5568.118749843375,5581.622675671612,72721000
2021-04-21,5550.11328125,5604.128982284064,5550.11328125,5581.622440186537,68397000
2021-04-22,5595.126953125,5649.1426598325625,5563.617790878922,5581.623026448109,63758000
2021-04-23,5752.6728515625,5757.174160523034,5604.129655864876,5653.644054430751,108498500
2021-04-26,5658.14501953125,5761.675119331742,5653.6437108442715,5757.173810644764,108742000
2021-04-27,5766.17626953125,5793.184120910787,5721.163183898688,5734.667109588456,132650000
2021-04-28,5689.65380859375,5766.176051272621,5685.152500200875,5761.674742879747,87660000
2021-04-29,5770.677734375,5815.690821226599,5725.664647523401,5815.690821226599,57355000
2021-04-30,5766.17626953125,5806.688046600556,5743.669726714968,5806.688046600556,65829500
2021-05-03,5752.6728515625,5833.696412852112,5712.161070917693,5833.696412852112,42065500
